City,Region,tif_count,Latitude,Longitude,bio_1.tif,bio_10.tif,bio_11.tif,bio_12.tif,bio_13.tif,bio_14.tif,bio_15.tif,bio_16.tif,bio_17.tif,bio_18.tif,bio_19.tif,bio_2.tif,bio_3.tif,bio_4.tif,bio_5.tif,bio_6.tif,bio_7.tif,bio_8.tif,bio_9.tif
Bathurst2,AUSTRALIA,0.270000002,11.65124996,29.96282325,79.0777867,175.819764,-21.88579599,901.425657,94.24811852,58.99566477,14.81357824,257.709172,187.7258787,250.1579516,211.9036387,87.11111111,29.88888889,8066.572377,232.4864307,-77.21912932,309.9271654,103.6964051,20.03147388
Bati,AFRICA,0.140000001,11.24986071,39.99400769,206.8060806,239.5953889,169.9465417,1072.511528,221.5282999,25,69.70230553,548.7054471,108.5083861,464.6352165,136.2976945,101,51.07023055,2931.131036,307.6656195,110.9465417,196.7190778,235.6656195,174.9465417
Batman,ASIA,1.29000001,37.90636425,41.10848487,156.3369464,290.2069804,29.36640025,515.0329676,86.06809235,1,69.99974699,236.8437777,8.26603214,8.26603214,192.8386802,118.9450881,28,10564.47386,390.1600783,-28.19070163,418.6931637,81.4133002,290.2069804
Batna,AFRICA,0.630000005,35.58319394,6.126999642,131.5256713,228.5256713,45.05134261,299.1931252,34.57701391,8,30,89.73104173,40.57701391,40.57701391,80.73104173,109,34,7548.166273,314.0513426,-1.948657393,316,105.3203009,228.5256713
Baton Rouge,NORTH AMERICA,5.870000047,30.43199245,-91.09437267,191.856415,263.9712099,111.8900858,1597.695875,154.9592531,102.1702206,11.30814794,449.6188257,336.4769343,449.5293277,421.0650212,95.73285295,36.98798955,6287.741894,309.1820603,53.62889654,255.1639207,259.1542342,200.1462793
Batouri,AFRICA,0.250000002,4.4734726,14.33319367,226,237,217,1482.417256,257.833424,18.6833424,60,637.8169295,70.36668479,251.2001087,450.0835599,76.6833424,65,810.7168751,291.3666848,174,116.3666848,220,232
Battambang,ASIA,0.700000006,13.14646837,103.1665466,269.0297654,278.7595321,254,1535.862586,287.3242256,1.969994521,80.03000548,811.0747725,27.21022237,276.5553703,102.6330675,67.02976544,58.97023456,1070.201367,317.7595321,203.9702346,113.7892976,273,254
Batticaloa,ASIA,0.610000005,7.745922189,81.65846765,274.9824988,287.8841407,257.9824988,1636.306283,404.1672201,23.13196621,94.75382364,1001.371055,89.97349986,92.61690718,806.0398528,51.12483022,62.98085889,1290.136973,317.2559745,235.8401674,81.25433453,258.9824988,287.8841407
Battle Creek,NORTH AMERICA,1.30000001,42.35514965,-85.23271373,85.18461254,206.1770488,-37.25577642,863.916294,94.03539978,38.6792354,25.97718019,267.4178652,139.6259256,257.0929861,140.058236,85.76102501,24,10016.89133,269.9305102,-76.99230755,346.9303815,154.1784457,-33.83910415
Batu Pahat,ASIA,0.520000004,1.911773278,102.9133754,262.0967966,265.0967966,259.0387811,2351.179953,249.7769858,140.6006811,17.57917436,721.1561186,484.6040809,570.8165273,691.0879848,46.94295041,83,272.7859909,290.2506427,234.0967966,56.00096585,261.0967966,263.6769368
Batumi,ASIA,0.640000005,41.66010397,41.58981317,144.1856245,236.3421392,49.02910968,2266.984635,261.2272254,100.0980337,29.87289595,768.1735304,353.1284305,609.7469689,636.8430273,71.46954434,24.14063141,7613.961622,287.562206,-3.220367862,290.7825739,155.4116903,137.7666207
Baturite,SOUTH AMERICA,0.04,-4.291109741,-38.91680612,260.9164611,270.4081072,251.9164611,1200.75185,251.6086006,12.52506167,88.49164611,691.8926328,41.05012334,69.05012334,547.3675712,81.47493833,74,790.1574905,321.3913994,211.9164611,109.4749383,252.424815,270.4081072
Baubau,MALAY ARCHIPELAGO,0.080000001,-5.416805894,122.5831932,263,272,254,1661,276,0,71,783,33,436,178,16,43,672,283,246,37,266,263
Bauchi,AFRICA,0.940000008,10.35189997,9.789060575,244.5062352,276.1652765,222.5062352,1006.748981,288.0504404,0,125.9934522,725.6325194,0,93.46070712,0,113.2349312,53.77552884,2223.312296,350.5505717,139.4321281,211.1079836,233.2498437,222.5062352
Bauru,SOUTH AMERICA,1.430000011,-22.27332267,-49.10837503,216.8049006,238.2728443,182.7009386,1301.613414,222.3961493,30.6231937,59.51736268,597.5741654,116.3530261,597.5741654,149.2699233,93,57.17424018,2367.4026,285.5266985,123.7009386,161.3976655,238.2728443,186.282414
Bavaro,SOUTH AMERICA,0.01,18.74986068,-68.50013933,264,277,249,1279,160,61,31,428,196,350,196,20,40,1149,289,239,50,272,249
Bawku,AFRICA,0.210000002,11.08736128,-0.265746704,273.1476178,301.1476178,255.1476178,986.1372002,263.7386625,0,111.2396951,658.0129417,2.187285155,131.1347366,658.0129417,108,57.86031876,1922.164244,369.1476178,183.0976108,186.0500069,255.1476178,263.0976108
Bay City,NORTH AMERICA,0.270000002,29.00618832,-96.00013922,209.9240677,278,134.8481355,1121.468474,146.5444064,64.07593227,22.84813546,354.5444064,212.1518645,311.4054223,243.9240677,69.37966136,30.15186454,5889.998649,318.1518645,91.62033864,226.4555936,259.8481355,169.9240677
Bayamo,NORTH AMERICA,0.360000003,20.41656604,-76.66908209,249.0277779,266.0273134,231.0273134,1229.867148,189.0027866,27.94537313,59.02777787,489.003251,97.91852412,425.1384249,97.91852412,73.00046443,64,1427.091693,303.0004644,188.0546269,113.973151,261.0273134,231.0273134
Bayan Obo,ASIA,0.180000001,41.83319392,109.9166044,25.00280098,183.002801,-137.9981327,268.9757249,82.99159707,0,123,194.9822605,1.999066341,185.9831941,1.999066341,120.9990663,25,12983.03081,257.002801,-209.997199,467,164.0037346,-123.997199
Baydhabo,AFRICA,0.160000001,3.166527405,43.59387231,256.5125805,270.5125805,241.5125805,501.7437097,135,0,121,242.5125805,0,17.74370974,38.12814513,104,72,1108.74371,332.5125805,189.5125805,143,253.3844354,267.5125805
Bayghanin,ASIA,0.03,48.74986056,55.8331935,63,237,-109,211,26,8,29,70,36,62,40,102,20,14060,319,-169,489,142,-91
Baytown,NORTH AMERICA,1.24000001,29.80579755,-95.02824153,203.249188,275.3778195,123.7063052,1299.900001,132.9200319,81.67097183,13.32875695,364.6951614,259.5715568,353.0651806,307.8405255,83.76775325,33.70202071,6228.304958,320.7510832,74.6978346,245.7372468,273.745819,163.6352068
Beaufort,NORTH AMERICA,0.640000005,32.45441837,-80.76042537,186.967181,260.953386,108.3890549,1271.863246,181.5083059,61.25365747,33.54452351,469.4692216,222.085441,468.9223476,264.6911606,67.78099213,28.57812604,6274.206699,294.6557285,58.76431486,235.8906302,260.953386,154.3890549
Beaufort West,AFRICA,0.190000001,-32.33339923,22.52223128,169.9878315,228.9878315,104.9878315,219.6830011,34.19988717,7.268437027,40.12615379,78.59882704,32.07374811,66.13483718,32.07374811,138.0008639,50,5004.102441,307.9887101,33.98781674,274.0008786,223.9878315,104.9878315
Beaumont,NORTH AMERICA,1.610000013,30.12628447,-94.18581002,203.2109695,275.8328183,123.0474035,1473.16744,147.0075388,91.83250283,14.66893684,407.5988411,286.4489852,405.9414912,359.5958886,71.11180624,29.80787005,6285.525568,315.5776402,80.15982435,235.0835561,262.2589553,162.0438932
Beaver Falls,NORTH AMERICA,2.371143543,40.70596682,-80.32067457,99.48996475,207.9497997,-13.37052099,971.267065,101.4582249,57.29080444,17.63246425,297.8868478,193.790226,292.9765386,193.790226,84.07520875,26,9098.234014,266.8859032,-55.51003525,322.5441119,184.414756,-13.37052099
Bechar,AFRICA,0.900000007,31.6453394,-2.267592593,204.4979759,315.0994703,100.4653834,81.37401476,11.1768434,0.1768434,46.55332825,31.54275649,4.922588679,4.922588679,27.5875753,129,34,8706.981556,406.0668778,28.46538343,377.0325925,130.8827061,315.0994703
Beckley,NORTH AMERICA,0.870000007,37.83139039,-81.23949082,104.3843084,204.2699427,0.405950976,1152.585313,136.1668089,72.92008259,17.8856343,352.7910484,236.4912687,350.311943,253.3851297,88,28,8308.663836,260.6048131,-47.70841473,308.9783574,187.0473641,88.59458132
Beer Sheva,ASIA,0.680000005,31.29538823,34.75723374,189.188223,259.276705,113.6605316,277.7774137,68.90478476,0,108.9622765,182.5020284,0,0,182.5020284,114.7293932,42,5920.629755,330.3610063,57.11838096,272.3600258,113.6605316,254.8333149
Beeville,NORTH AMERICA,0.220000002,28.42820767,-97.78018912,214.3590723,286.8598356,132.3590723,768.3231549,118.001556,40.23412607,33.71967114,267.7380015,135.6114992,212.4545899,137.9720981,102.4068017,37,6313.917067,346.3143961,72.99847337,273.0015266,265.4992367,147.2310434
Behbehan,ASIA,0.350000003,30.65001991,50.20009986,238.8371436,351.498582,118.8304447,353.7053224,95.73789627,0,112.7952125,221.786576,0,0,221.786576,127.6681373,33.85952707,9631.682899,437.5052808,61.22662197,375.3362746,132.270862,351.498582
Beian,ASIA,0.970000008,48.29048295,126.4544861,8.549115764,199.1760746,-201.9543196,536.5823496,156.9107316,0,119.179572,377.8587838,2,377.8587838,5,88.97955478,16,16247.2124,255.9810596,-271.0701389,527.6192546,199.1760746,-163.0191129
Beihai,ASIA,3.170000025,21.58512647,109.1555916,228.5547289,285.098002,157.5287558,1757.999232,388.7446086,27.52397497,83.91791208,982.8030997,103.8442727,918.4703315,103.9421706,55.25669337,28.06141565,5310.726047,309.0526863,114.1985187,194.7156323,284.1833323,162.1704722
Beijing,ASIA,1701.491468,35.56020182,114.6241807,139.6197233,268.2662524,0.783421721,710.0520143,182.8302957,3.682531573,99.07003246,421.9232073,23.55351043,413.8565961,25.21901651,104.2112281,26.62708061,10807.99307,318.3356739,-67.05875215,385.5658129,259.6198819,11.46341127
Beipiao,ASIA,1.120000009,41.8630803,120.7135517,80.79908334,232.7993828,-88.03960236,474.5515212,141.9186741,0,120.4339476,336.6463171,0,336.6463171,3.641363398,104.9193427,23,13100.74027,292.7993828,-159.1562673,452.7583278,232.7993828,-58.63991117
Beira,AFRICA,1.090000009,-19.74990935,34.8294607,233.9732463,259.9732463,200.7067348,1525.212381,276.9921044,29.86392704,78.0447946,783.6270888,105.6243697,774.5952908,114.4800359,66.31543395,49.04755246,2438.628993,290.8811891,155.8333468,134.0567121,259.9732463,210.9732463
Beirut,ASIA,6.610000052,33.93115626,35.56240735,173.3238391,246.3456486,102.9853975,810.7320754,183.359594,0,96.37210354,458.5851248,1.686846013,4.937041176,458.4111213,64.07850008,28.54222312,5844.054318,293.4262748,71.81258274,221.2456359,103.8327452,238.6184955
Beitbridge,AFRICA,0.03,-22.16680583,29.91652694,223,259,170,318,61,4,79,176,16,176,16,124,54,3796,320,91,229,259,170
Beja,AFRICA,0.350000003,36.75958355,9.161844914,171.6214196,247.5609296,102.9109556,595.3269217,89.14004592,5,58.75193265,248.7744686,26.3976018,43.02855431,244.7891852,93.29994786,35.88332464,6020.12244,318.0380428,61.14430634,256.0665971,117.9109556,245.3880689
Bejaia,AFRICA,3.200000026,36.69371079,4.789835023,168.3912991,245.8036339,102.4254747,730.5950907,120.3256974,4.194062938,62.2323585,322.8256507,26.95020436,54.02974039,304.7940614,67.0571507,28.86337454,5919.244819,302.5160024,72.72585476,229.6896783,116.0607907,241.1027443
Bekasi,MALAY ARCHIPELAGO,39.46565973,-6.205056054,107.1680579,266.4187265,271.9467789,261.3165938,2102.53457,375.7024924,66.47717062,55.91711339,905.3177864,225.2638135,402.6227388,903.2496254,40.29395936,71.02709393,414.5120555,297.2460635,240.1428059,56.90149648,261.6107404,267.5488315
Bekiy,AFRICA,0.05,-24.16680582,45.24986021,224,253,184,790,201,11,105,511,40,511,40,103,56,2918,307,125,182,253,184
Belabo,AFRICA,0.01,4.999860731,13.24986034,224,236,214,1525,283,13,69,703,50,241,456,77,61,917,295,169,126,217,231
Belaya Kalitva,EUROPE,0.500000004,48.21669455,40.74994409,87.79398821,224.7943293,-51.20601179,451.4616695,56.20565389,24.60233218,25.79565986,154.013981,87.21700742,145.8106472,103.820346,96,23,11272.42564,294.7943293,-112.2060118,408.0003411,203.3959962,-34.2053465
Belebey,EUROPE,0.260000002,54.1665272,54.08319351,34,199,-126,469,58,20,29,163,75,163,96,86,19,13250,269,-182,451,199,-58
Beledweyne,AFRICA,0.05,4.750417803,45.16652688,275.0066849,280,271,239.9933151,70,0,123.0133697,123.0200546,0.993315144,118.0066849,99.97326058,110,79,596.0133697,351,211.9933151,139,277,273.9933151
Belem,SOUTH AMERICA,2.53000002,-1.338939961,-48.46874905,260.9878778,275.5206167,248.2613334,2835.648461,442.6864034,91.9822125,54.55770705,1215.284533,304.1463908,304.1463908,1215.284533,59.91033566,66.4272721,1096.138503,316.5862254,226.1431507,90.02805543,248.5733215,275.5206167
Belen,SOUTH AMERICA,0.070000001,-27.58347247,-67.08347267,145,195,86,203,71,0,125,146,6,109,8,112,45,4478,251,6,244,185,127
Belfast,EUROPE,3.850000031,54.63704378,-5.990900027,94.52164702,144.0430728,48.51887646,967.5072718,101.308633,62.0072622,16.55507418,285.1196297,200.6927657,242.2101716,255.7297902,40.42067867,26.81943025,3896.484144,167.8572208,18.04199709,149.7264337,81.35329468,74.55386039
Belgaum,ASIA,3.140000025,15.91160468,74.45489927,230.4131224,260.320679,210.1122136,1401.452272,476.9873275,0,120.1900496,955.7077411,7.558552066,130.7273686,9.53586579,103.7406852,50.23147112,2063.436249,340.8923082,136.25026,204.3363147,225.1197543,221.564742
Belgorod,EUROPE,1.440000011,50.64820238,36.54631182,69.54189967,200.0564839,-63.97106193,569.7664417,77.33435639,31.66146571,26.38470824,196.4660604,107.6247708,196.4660604,123.5626258,88,22.99223938,10886.22893,260.0640121,-122.9712924,383.9105362,200.0564839,-0.368636525
Belgrade,EUROPE,3.420000027,44.83624834,20.40740251,113.2420007,214.6022351,1.101895738,724.6708029,108.8327536,39.97938678,33.00175531,265.9322806,126.9416634,254.8462756,136.8935699,95,28,8641.267967,277.8533058,-56.04138059,334.1615515,197.7284075,19.69317417
Belize City,NORTH AMERICA,0.200000002,17.54611197,-88.25013926,259,272.5550155,240.5550155,1918.703932,262.3349536,51.44498452,48,749.0097214,180.6699071,600.7945202,355.2297833,39,51,1369.220062,295.5550155,220,75.55501548,261,252
Bell Ville,SOUTH AMERICA,0.170000001,-32.58347245,-62.74989343,171,231,105,867.0147556,133,18,55.99704889,351.9970489,71.00590223,339.0029511,71.00590223,98,40,5147.97344,291,47,244,230,105
Bella Union,SOUTH AMERICA,0.090000001,-30.23115685,-57.65708219,189.9963143,248.2277873,132.2277873,1270.43397,163.5646403,48.89258465,30.88331375,427.3681251,187.7999122,370.679178,187.803598,95,41,4736.41286,309.9963143,78.22778734,231,215.1111011,132.2388445
Bella Vista,SOUTH AMERICA,0.180000001,-22.08331787,-56.58347272,237.9962891,269.9944336,198.9962891,1425.157715,192.0166993,43.00371095,36,512.0482423,186.0148438,512.0482423,248.0204102,89,51.00185547,2926.925781,313.9962891,140.9981445,172.9981445,269.9944336,200.9962891
Bellary,ASIA,2.160000017,15.20329468,76.89085288,266.9540371,305.6263403,236.4522527,501.1079191,129.822288,0,104.3471512,317.8043449,4,44.52220502,42.44896941,108.4131979,50,2717.187447,384.0781781,167.4613572,216.219758,263.3201692,258.9444676
Belleville1,NORTH AMERICA,2.62235712,38.6114214,-90.03668511,131.7825808,251.0896546,5.467370894,997.5996967,105.6893281,56.16695148,18.92499916,304.2329398,180.1875854,274.9628511,180.1875854,98.58248762,26,9944.496824,320.0896546,-56.32613522,376.8304692,181.4251642,5.467370894
Belleville2,NORTH AMERICA,0.820000006,44.23273718,-77.4288482,69.24145288,192.0359721,-57.55306638,890.5227324,81.94146896,65.74695856,7,236.1854058,205.2049035,214.457986,220.4463975,73.38355779,20,10393.63912,244.6250107,-108.9725963,353.6226088,6.21149876,-18.96028979
Bellingham,NORTH AMERICA,1.26000001,48.80290341,-122.5059038,101.0243712,174.202821,42.40200752,967.9357069,133.5044931,33.4365268,41.7876734,386.6473213,121.7650124,129.5434444,386.6473213,74.80476716,32.4439139,5359.522146,241.4971306,13.50266159,227.6860088,42.40200752,168.5112811
Bello,SOUTH AMERICA,0.492802778,6.372228547,-75.59007887,157.8229821,163.2752935,154.3555859,1886.073173,251.7629737,54.42112422,41.38812146,687.1423797,219.9363882,582.5140542,414.7753022,51.92072527,75.07825707,382.0616021,196.7286226,127.4348606,69.29376196,161.9042922,154.8229821
Belmopan,NORTH AMERICA,0.110000001,17.28811943,-88.83334599,251.3773148,265.3773148,230.3788086,1864.210401,260.400963,46.54993366,47.00151913,664.9971286,177.3632894,663.918326,357.0448531,55.99696173,57.99850626,1545.84852,297.3742766,200.919729,96.45454755,263.7591109,245.3773148
Belo Horizonte,SOUTH AMERICA,9.97000008,-19.84395368,-44.03435124,207.4045611,227.0659974,178.7888309,1459.85148,331.547344,10.25957448,90.90032288,844.1796956,35.88599384,585.0621921,55.02964014,91.11913902,58.79904526,2033.292131,276.5198101,121.5594274,154.5481795,220.6651931,180.2272797
Belogorsk,ASIA,0.620000005,50.93169453,128.4623159,-8.232829896,191.2685203,-230.7314797,539.6037173,127.9608611,2.319342395,101.7823018,335.2465988,10.45052808,331.8977149,13.26852029,92,16,17134.50669,251.7671701,-297.600294,549.5494719,172.2753912,-186.7314797
Bemidji,NORTH AMERICA,0.210000002,47.52003383,-94.9168059,36.7579208,183.7579208,-119.2420792,635.9683168,98.48415841,13,58.2420792,284.210396,52.51584159,284.210396,52.51584159,96,22,12359.7896,247.7579208,-187.2420792,435.2420792,183.7579208,-119.2420792
Ben Gardane,AFRICA,0.390000003,33.16656302,11.16652701,205.9995711,281.9995711,130.0004289,191.0042887,33.00085773,0,73.00042887,90.00300206,1,15.00042887,77.00171546,93.9974268,34.99957113,6199.956685,348.9978557,86.0012866,262.9961402,184.0004289,276.9991423
Bend,NORTH AMERICA,1.170000009,44.09685776,-121.3468625,78.02994688,167.8602924,12.33721505,366.2591527,65.94911656,10.99942924,53.62206649,159.007335,35.3162394,35.3162394,158.8460834,106.152278,37.99942924,6461.3607,254.8608608,-22.81563134,278.5146721,13.19062776,167.8602924
Bendigo,AUSTRALIA,0.750000006,-36.71884252,144.232269,137.5833461,198.2551332,78.6362271,559.7247994,64.21949866,29.03779546,27.04529095,181.8503004,94.62114595,97.75290921,179.8507415,99.37555522,43,4809.902447,268.9584602,40.83178333,227.9151342,89.2073423,190.9589051
Benevento,EUROPE,0.480000004,41.16829241,14.75686297,148.4308728,231.4096909,69.43087277,770.4685068,102.1496647,29.14757728,34.93715019,275.2378711,104.569823,104.569823,249.3621791,90.06284981,33,6634.434135,294.5777542,25.34684109,269.1468815,85.43087277,231.4096909
Bengbu,ASIA,24.47407599,33.32943822,117.357281,145.4616144,265.8370248,15.81014717,994.1464314,243.0401944,14.86709539,80.61184743,536.617662,60.73098021,536.617662,60.73098021,95.77380163,26.0621046,10131.4901,312.3175542,-50.68379101,363.0856375,265.8370248,15.81014717
Bengkulu,MALAY ARCHIPELAGO,0.800000006,-3.772968879,102.2552083,258.0078888,260.1210154,255.1212289,3400.999794,410.2930806,169.9904509,29.87919817,1198.776997,553.7686118,628.0834134,1094.521839,38.58044894,84.08876016,180.8752229,281.9114534,236.3307909,45.58044894,256.1212289,258.1212289
Beni,AFRICA,2.55000002,0.659801191,29.39742124,202.9091609,206.9405356,199.6506703,1295.274289,162.3096638,35.14278942,36.5006455,456.2265696,149.5269805,194.697916,354.2556267,76.4883804,82.57608052,309.5479296,254.5495579,161.8298767,92.33981686,201.6471393,205.2698776
Beni Mazar,AFRICA,2.860000023,28.58915304,30.7132789,218.440269,292.883565,132.9514591,3.598252116,1.702736819,0,45.42090488,2.598252116,0,0,2.598252116,134.0033804,43.0911417,6580.439208,372.8066981,65.28841073,307.0082647,148.6800452,251.3497713
Beni Ounif,AFRICA,0.05,32.08319396,-1.282914522,194.213402,305.213402,90.60670098,106.9664951,17,2,54,39.78659803,7,7,30,128,34,8731.380927,396.213402,22.21340197,374,142,305.213402
Beni Suef,AFRICA,1.470000012,29.14623291,31.03227775,217.3608902,289.544563,135.2053371,8,3,0,59,5,0,0,4,133,44,6366.051854,369.9043068,69.86611117,299.8545229,150.2053371,275.1096439
Benin City,AFRICA,2.020000016,6.392710316,5.577989652,252.2858049,265.7474431,237.068232,2100.819986,353.1549354,2.764014277,71.99100847,985.2878437,44.78945152,139.2375901,985.2878437,62.56717193,59,1188.359216,315.8529768,210.4870353,105.3659416,237.068232,262.682673
