City,Region,tif_count,Latitude,Longitude,wc2.1_5m_bio_18.tif,wc2.1_5m_bio_11.tif,wc2.1_5m_bio_19.tif,wc2.1_5m_bio_13.tif,wc2.1_5m_bio_10.tif,wc2.1_5m_bio_3.tif,wc2.1_5m_bio_9.tif,wc2.1_5m_bio_14.tif,wc2.1_5m_bio_2.tif,wc2.1_5m_bio_16.tif,wc2.1_5m_bio_8.tif,wc2.1_5m_bio_5.tif,wc2.1_5m_bio_6.tif,wc2.1_5m_bio_1.tif,wc2.1_5m_bio_12.tif,wc2.1_5m_bio_7.tif,wc2.1_5m_bio_17.tif,wc2.1_5m_bio_4.tif,wc2.1_5m_bio_15.tif
Colombo,ASIA,73.51,7.055071872,80.17854714,732.2662223,25.58715836,611.9669433,384.1768467,27.38763551,66.36022893,26.18378248,86.6837165,7.174436619,950.3803564,26.16405624,31.82498367,21.00346075,26.48213269,2601.643178,10.82152292,338.5565229,70.90361286,46.13073594
Colon1,SOUTH AMERICA,0.35,9.4,-79.91666667,358.6,26.16547546,603.2,383.4,27.58510361,76.80127563,26.81567307,19.2,5.761523342,983,26.35123825,30.63662338,23.13470154,26.80310516,2354.8,7.501921844,88.00000001,57.21490707,63.15077515
Colon2,NORTH AMERICA,0.15,22.75,-80.91666667,596,22.36966705,95,218,27.28016663,62.96493149,22.36966705,19,9.767749786,597,26.73183441,31.9279995,16.41499901,25.05220795,1396,15.51300049,95,201.3145752,68.12982178
Colorado Springs,NORTH AMERICA,5.59,38.89430531,-104.8258795,188.765653,-0.947508079,32.44722719,70.23434705,19.09272804,41.82155142,-0.947508079,8.665474061,16.07037705,188.765653,19.09272804,28.74712556,-9.681892603,8.603659731,414.0143113,38.4290184,32.44722719,817.6142765,62.7847515
Columbia1,NORTH AMERICA,2.28,37.92178363,-90.68530702,298.5,1.026398408,212.3157895,135.4561404,24.52146845,32.79741249,6.285227905,55.00877193,12.4074077,362.9824561,16.79359264,31.88201314,-6.19289914,13.17934157,1129.719298,38.07491219,187.7850877,945.257468,25.84434032
Columbia2,NORTH AMERICA,7.81,35.05196329,-83.31658131,346.978233,6.265374959,262.631242,126.737516,25.9893385,37.98095716,10.22969692,65.52752881,12.86516952,356.1895006,24.69724356,33.25124741,-0.89497824,16.37492639,1137.993598,34.14622605,219.9270166,796.2315163,21.82174589
Columbia3,NORTH AMERICA,6.26,34.0778754,-81.07441427,359.985623,7.920310997,291.3035144,126.1789137,26.36709014,39.93234302,12.86621428,72.09904153,13.10892955,359.985623,26.36709014,33.6032624,0.775603827,17.33176175,1168.480831,32.827659,238.0255591,745.9994883,19.7295803
Columbus1,NORTH AMERICA,3.52,32.52698864,-85.00497159,333.7670455,8.886335511,368.7357955,147.6732955,26.48920218,41.27863139,18.63181121,59.11079545,12.90964876,393.8465909,10.39155655,33.00915164,1.734741471,17.92862548,1290.701705,31.27441024,234.6392045,714.2555041,22.62327174
Columbus2,NORTH AMERICA,14.27,40.05839757,-83.0241182,300.7526279,-1.028272613,182.8199019,107.2859145,22.50072482,31.31950525,-1.009153248,53.22004205,11.59448803,310.8633497,20.41391401,29.72450995,-7.296592868,11.12682945,964.5704275,37.02110275,182.8199019,951.0036078,22.24293071
Comallo,SOUTH AMERICA,0.03,-41,-70.33333333,46,2.448333263,163,60,15.66283321,49.60768509,14.52416706,15,13.62475014,175,3.060666561,24.68199921,-2.782999992,8.948374748,390,27.46500015,46,535.9556885,52.99510574
Comandante Fontana,SOUTH AMERICA,0.08,-25.29166667,-59.75,339.5,17.44316673,83,144.5,27.24349976,53.39275169,17.44316673,19.5,12.72674942,366.5,26.69124889,34.13749886,10.30150032,22.46645832,1002.5,23.83599854,83,399.7429199,50.56113243
Comayagua,NORTH AMERICA,0.28,14.5,-87.66964286,388.1428572,21.93094676,100.6428571,216.9642857,25.13929755,72.08331272,22.67451211,16.17857143,12.85641636,567.2857143,23.92681578,32.91149984,15.07599994,23.64294577,1251.964286,17.8354999,63.32142857,131.9479316,75.54573114
Combarbala,SOUTH AMERICA,0.03,-31.16666667,-71.05555556,0.666666665,7.925388814,141.3333333,58.66666668,16.43305556,58.0940539,16.23294417,0,12.23330561,141.3333333,7.925388814,23.29133352,2.23333335,12.08995819,190.3333333,21.05799993,0.666666665,347.5084737,120.7048187
Comilla,ASIA,108.9906804,23.57378602,91.12106782,1115.87654,19.82452126,33.42383037,508.851518,28.1638606,44.98548345,19.82452126,5.028136477,9.435365201,1351.439359,28.05302851,32.62809986,11.66543058,25.33264459,2387.470143,20.96266921,33.42383037,362.7976917,90.74500908
Como,EUROPE,12.62778601,45.76905168,9.011120471,329.8317078,2.79330938,197.6930963,142.3314732,20.79533215,32.93057824,2.79330938,57.98339283,9.710732292,378.8830276,15.9883474,27.48056534,-1.990653136,11.68258493,1223.798104,29.47121864,197.6930963,729.4220552,26.56696483
Comodoro Rivadavia,SOUTH AMERICA,1.92,-45.81684028,-67.5625,42.68229167,6.684040236,75.36458333,33.27604167,18.19295606,45.66917608,15.44676196,12.43229167,10.3673308,89.83333333,7.226583421,24.92642993,2.226748416,12.49212855,241.5677083,22.69968116,41.21875,466.7206259,33.18205285
Comondante Luis Piedrabuena,SOUTH AMERICA,0.01,-49.91666667,-68.91666667,48,2.606833458,45,21,14.96950054,45.23038101,6.87566663,9,10.68025017,53,5.044332981,21.9090004,-1.703999997,9.011291504,178,23.61300087,32.99999999,513.0471802,19.57493401
Compostela,NORTH AMERICA,0.09,21.25,-104.9166667,756,18.35199928,71,310,24.36483383,66.08902741,21.28450012,2,16.94258308,820,24.14299965,33.375,7.738999844,21.64354134,1150,25.63599968,12,253.3666992,120.9242859
Conakry,AFRICA,2.18,9.676223242,-13.63035168,159.0779816,26.24441617,2674.894495,1098.821101,29.56831306,65.97412519,28.17310589,3.31E-11,9.980056272,2674.894495,26.24441617,35.96583293,20.81115341,27.73473648,3591.165138,15.15467952,4.151376146,132.2036241,131.5889893
Concepcion del Uruguay,SOUTH AMERICA,0.27,-32.41666667,-58.28395062,286.5925926,12.14669789,219.3703704,128.4074074,24.09049458,46.14335025,13.01767918,62.18518518,11.61835504,334.5925926,23.79586467,31.71303693,6.537963072,18.13878575,1123.925926,25.17507377,202.962963,484.4535217,27.31502936
Concepcion1,SOUTH AMERICA,2.14,-36.76012461,-73.11799065,54.3364486,9.320060525,570.3457944,233.3691589,16.54290136,55.13616011,16.4225345,13.94859813,9.910194455,623.7897196,9.95757049,23.21103945,5.236454496,12.7406529,1093.074766,17.97458543,54.3364486,292.4598531,86.13497468
Concepcion2,SOUTH AMERICA,0.22,-23.34848485,-57.5,431.0909091,19.83222719,144.8181818,157.4545455,27.89093919,56.36657992,19.83222719,38.18181818,11.52137869,466.7272727,27.42763693,33.69072723,13.25063645,24.09699926,1295.272727,20.44009018,144.8181818,336.0834767,40.17234559
Concord,NORTH AMERICA,0.65,43.24358974,-71.57307692,255.9538462,-4.839143328,224.0153846,96.10769231,19.70206716,31.64423523,-3.674081982,66.83076923,12.79562453,267.4923077,3.195120562,27.94652375,-12.4885383,7.766512306,990.9384615,40.43506118,219.7846154,990.2676119,9.030519808
Concordia1,SOUTH AMERICA,0.463314324,-31.33333333,-58.08273721,392.985693,12.98123261,199.0500746,155.9928465,24.83026336,47.15945994,12.98123261,61.00715351,11.87286608,425.9785395,24.28979492,32.23680636,7.060806726,18.88714729,1329.050075,25.17599869,199.0500746,481.0626456,27.94699793
Concordia2,SOUTH AMERICA,0.23,-27.17391304,-52.08333333,477.6956522,13.76648613,440.1304348,199.7391304,21.96396463,56.20461439,17.80668093,129,11.62989857,545.2173913,16.32715872,28.00226145,7.310304206,17.89234477,1868.26087,20.69195772,419.3043478,340.9309069,15.37594451
Conselheiro Lafaiete,SOUTH AMERICA,0.59,-20.61864407,-43.83333333,615.2711864,16.48973956,48.69491526,284.5762712,21.53953985,64.97870739,16.48973956,13.42372881,11.74963267,754.8474576,20.95047117,27.24955918,9.167237282,19.28427583,1427.355932,18.08232285,48.69491526,207.5061586,82.37203579
Constanta,EUROPE,0.8,44.221875,28.578125,116.5875,2.060146136,83.075,47.125,21.82805638,26.81632192,2.87323114,25.7,7.857410998,121.2875,15.69816657,27.23971508,-2.04834792,11.83125633,420.8375,29.28806274,82.775,808.4340363,18.99819601
Constantine,AFRICA,1.68,36.41071429,6.577380952,41.38095238,7.774108078,277.8035714,100.047619,23.83305609,38.79647371,23.8112067,5.321428572,11.46896476,277.8035714,7.774108078,32.28759449,2.726327455,15.27251518,663.2380952,29.56126715,37.68452381,667.1490649,56.17031837
Constitucion,SOUTH AMERICA,0.16,-35.296875,-72.44791667,26.5,9.045912325,491.0625,196.875,16.94205964,51.82522964,16.59770679,5.75,9.924418509,514.375,9.792859375,23.87430847,4.723012239,12.92522585,837.375,19.15129602,23.3125,318.4141083,98.29221153
Contamana,SOUTH AMERICA,0.06,-7.333333333,-75.05555556,489,26.40600014,263,215.3333333,27.22105662,85.85251363,26.40600014,73.33333333,10.67388852,564.3333333,26.91661008,32.94533285,20.51233419,26.87666575,1714.666667,12.43299866,263,34.09231567,29.75132688
Conway,NORTH AMERICA,0.79,35.13396624,-92.49261603,263.8734177,5.263316529,288.3797468,131.0253165,26.40377986,35.8441658,25.67655701,77.60759494,12.8414166,373.3544304,16.19897727,33.77354335,-2.051822709,16.13137984,1259.050633,35.8253661,256.7341772,853.2653801,19.10320741
Cooma,AUSTRALIA,0.09,-36.16666667,149.0833333,162,5.009333134,96,64,17.77166748,50.79396439,6.045500278,27,14.7515831,177,16.32083321,26.56900024,-2.47300005,11.53670883,548,29.04199982,94,515.1455078,26.23392677
Coos Bay,NORTH AMERICA,0.51,43.41666667,-124.2679739,83.64705882,7.723555817,721.0196078,268.0784314,15.87859537,52.39877589,15.40404933,13,9.487342629,775.2352941,8.068691609,21.42405252,3.304672045,11.54398391,1632.176471,18.1193802,79.43137255,335.0307497,70.02802785
Copenhagen,EUROPE,11.88,55.75631313,12.38916947,172.712963,1.037331245,134.0328283,64.68939394,16.22469378,26.09958511,3.188071174,30.21885522,5.771646727,182.5084175,14.33112175,20.56115673,-1.545210178,8.29905038,607.0353535,22.10636698,111.5513468,626.1346721,20.08766868
Copiapo,SOUTH AMERICA,0.29,-27.33333333,-70.3591954,0,11.1732182,8.931034484,5.620689656,18.55291886,57.01477038,17.60408007,0,10.59215796,8.931034484,11.1732182,24.22062019,5.642862057,14.82969409,11.24137931,18.57775813,0,300.3277651,83.71609208
Coquimbo,SOUTH AMERICA,0.26,-29.91666667,-71.39423077,0.730769231,12.22602184,73.73076923,29.26923077,18.80855766,50.53949811,18.71668882,0,7.378329478,73.73076923,12.22602184,22.85658492,8.265291416,15.38412101,99.19230769,14.59129363,0.730769231,268.6024264,117.6309858
Coracora,SOUTH AMERICA,0.06,-15,-73.83333333,226,9.898166656,7,115,12.65983391,79.51875305,9.898166656,2,14.82149982,311,12.5340004,20.19000053,1.550999999,11.53216648,410,18.63899994,7,113.7047806,122.0422058
Coral Gables,NORTH AMERICA,5.788481726,25.73401795,-80.40239751,573.4364255,20.15858316,152.0319155,246.4862328,27.94935982,49.55671538,20.15858316,41.1997341,8.50293214,611.3988343,27.77493666,32.07722596,14.93590168,24.30378171,1485.502863,17.14132411,152.0319155,321.0637531,57.73734222
Coral Springs,NORTH AMERICA,7.683745665,26.33654331,-80.24923101,547.2571067,19.60424368,194.6759514,224.7563876,27.97928068,49.35502695,19.60424368,57.85591969,9.119589459,565.0771025,27.85412124,32.70793114,14.23010214,24.0396202,1535.251705,18.4778288,194.6759514,345.882738,45.52890372
Cordoba1,SOUTH AMERICA,5.17,-31.34606705,-64.24274662,384.3384913,11.01239587,33.47388781,147.4294004,22.47857718,50.3260865,11.01239587,10,12.89187906,384.3384913,22.47857718,29.23576426,3.618609315,16.93043875,818.5338491,25.61715487,33.47388781,461.2416372,72.01802153
Cordoba2,EUROPE,1.34,37.92475124,-4.850124378,30.91044776,9.944181407,211.9626866,87.7238806,25.73819755,41.73392848,25.56390816,3.097014925,13.08186103,241.8283582,10.71668515,35.20612648,3.862880502,17.37716083,541.738806,31.34324541,26.00746269,646.8132552,62.3842536
Cordoba3,NORTH AMERICA,0.55,18.92575758,-96.9969697,438.3636363,18.23492387,127.6363636,285.3454545,23.62273331,66.32972315,19.17981505,37.23636364,13.50085135,773.1272727,22.78237003,31.32438209,10.97247297,21.30700299,1580.581818,20.35190978,120.8,218.6081479,76.75660553
Cordova,NORTH AMERICA,0.04,60.58333333,-145.8333333,402,-2.997727156,425,247,11.64621258,31.15822983,6.282575607,108,7.330681801,664,8.0060606,16.1772728,-7.349999905,3.622159243,1808,23.52727318,340,612.7625122,32.56821823
Cork,EUROPE,1.26,51.92724868,-8.501322751,188.2222222,6.104561034,378.6428571,137.8888889,14.76562948,39.79914602,13.31693214,56.99206349,6.31986019,387.5952381,6.779379054,19.15363262,3.27406846,10.09343341,1114.563492,15.87956436,182.1269841,361.6083623,31.82887354
Corner Brook,NORTH AMERICA,0.41,49,-57.99186992,314.4878049,-6.83153178,307.5365854,134.9268293,13.90098972,24.75653941,0.580726897,69,8.106068611,395.4634146,-3.519851871,19.89940132,-12.84340621,3.422155822,1281.439024,32.74280743,231.2926829,855.5771231,21.07505194
Cornwall,NORTH AMERICA,0.78,45.08333333,-74.78311966,276.1153846,-7.991041416,214.3974359,93.97435897,19.69099077,24.92361793,-6.868076924,60.97435897,10.34695646,276.1282051,19.67927424,26.86023304,-14.65317276,6.44578043,984.5,41.51340714,198.5641026,1120.727353,13.5466351
Coro,SOUTH AMERICA,0.61,11.44945355,-69.70901639,192.2786885,26.31357262,117.4426229,94.57377049,28.50130384,74.08056403,26.51090287,12.50819672,8.171507992,261.6393443,27.34294203,33.20797523,22.17958009,27.51205469,589.5409836,11.02839514,53.18032787,91.0811111,54.51586307
Coronel,SOUTH AMERICA,0.49,-36.95578231,-73.18877551,61.51020408,9.334455335,606,241.122449,16.35391885,55.90044403,16.35391885,16.34693878,10.03641204,649.5918367,9.963924603,23.09553072,5.141375951,12.64201986,1168.428571,17.95415489,61.51020408,285.0993852,83.48087342
Coronel Bogado,SOUTH AMERICA,0.09,-27.11111111,-56.25,448,16.73055522,328,185.3333333,26.24472173,52.24187597,17.66622225,87,11.2489996,478.6666667,23.90894381,32.33433278,10.80199973,21.55927722,1657.333333,21.53233337,325.6666667,390.7833761,17.99694761
Coronel Oviedo,SOUTH AMERICA,0.29,-25.41666667,-56.49712644,439.6896552,17.91484484,254.0689655,176.0689655,26.61299877,53.723536,17.91484484,69.03448276,11.07879073,492.9310345,25.89739635,32.52979252,11.90796523,22.40291267,1568.931034,20.62182821,254.0689655,361.0471528,26.14491482
Coronel Suarez,SOUTH AMERICA,0.19,-37.41666667,-61.98245614,272.4210526,7.410333709,91,105.2105263,21.37621046,46.82515255,7.410333709,27,13.76691231,282.6315789,20.45627243,30.13315813,0.732473671,14.30740356,839.2631579,29.40068426,91,562.7276772,39.94366596
Corpus Christi,NORTH AMERICA,2.06,27.7868123,-97.44983819,230.5776699,14.9565756,133.3980583,140.8446602,28.87254815,38.66557319,16.24830193,33.39320388,9.830814237,320.7912621,27.03315113,33.97705919,8.557013785,22.493201,810.2184466,25.42004571,126.3980583,569.274556,46.61685203
Corrientes,SOUTH AMERICA,0.97,-27.43900344,-58.84536082,467.742268,15.80391576,161.7938144,184.7113402,26.30405019,47.86777846,15.80391576,43.67010309,11.01206895,507.8247423,23.75186399,32.7575157,9.753092815,21.08066887,1428.237113,23.00442287,161.7938144,424.8855198,42.32458673
Corum,ASIA,0.73,40.5890411,34.90753425,92.09589041,0.928059314,123.739726,62.1369863,19.42518901,39.63195722,19.12237883,21.06849315,12.97669091,165.4794521,14.14400711,28.56068535,-4.181561574,10.46379409,476.8219178,32.74224801,65.17808219,753.2920566,32.82076049
Corumba,SOUTH AMERICA,0.45,-18.99259259,-57.67407407,449.1333333,22.64365133,101.0666667,178.2,27.92916675,62.95914671,22.72321426,20.91111111,10.33305198,458.8444444,27.83773359,33.17473221,16.76253315,25.80739017,1026.911111,16.41219906,73.64444445,228.8670485,61.79951011
Corvallis,NORTH AMERICA,0.67,44.61940299,-123.3146766,79.11940298,5.139733863,585.0597015,226.6268657,18.22519954,44.32106906,17.90584621,15.67164179,11.71895651,623.4179104,5.484435352,27.52294028,1.080656738,11.33714603,1275.567164,26.44228318,75.89552238,534.6545119,70.12441151
Cotabato,MALAY ARCHIPELAGO,0.77,7.25974026,124.2034632,591.2727273,27.40793146,346.038961,310.7662338,28.21197104,84.02081764,27.40793146,103.7402597,9.271858153,891.974026,27.6727095,33.56909482,22.53304486,27.68471535,2627.298701,11.03604995,346.038961,36.06929873,37.21189484
Cotonou,AFRICA,4.26,6.463615023,2.394561815,235.5046948,25.71085809,301.8333333,273.5399061,28.78593173,69.74467552,28.05095579,13.19248826,7.209738406,590.0868545,27.32974315,32.9480052,22.61557123,27.32988441,1215.5,10.33243397,64.22065728,122.0548923,75.90984726
Cottbus,EUROPE,1.17,51.79843305,14.29415954,191.0512821,0.853452972,118.9487179,67.99145299,17.88745313,31.88226565,4.669937219,33.36752137,8.537406791,191.0512821,17.88745313,24.12082056,-2.656367479,9.295800445,576.4615385,26.77718819,108.7863248,693.3877756,23.93878193
Council Bluffs,NORTH AMERICA,1.290028627,41.30340311,-95.91796048,304.0722217,-3.657402187,63.51161655,109.0646251,23.58899511,28.15467465,-3.657402187,19,11.7612924,316.5994675,21.36131205,30.86853811,-10.90590245,10.45032475,776.6201042,41.77443949,63.51161655,1098.076903,53.38361564
Courtenay,NORTH AMERICA,0.33,49.74494949,-125.0328283,121.6363636,3.05393323,556.0909091,228.3939394,16.66918153,36.28546825,16.66449472,32.84848485,8.56465016,637.8787879,3.577742179,23.24630379,-0.356413706,9.55556225,1365.272727,23.60271731,121.4545455,559.7092267,62.47084508
Coventry,EUROPE,3.17,52.4818612,-1.54232387,164.1955836,4.142313942,167.1072555,62.47318612,15.50857563,38.83631866,5.869008449,44.29337539,8.091583175,182.533123,5.012106649,21.53315433,0.697810739,9.471926488,649.8990536,20.83534395,139.2870662,467.9289712,11.4534912
Covilha,EUROPE,0.27,40.33333333,-7.540123457,84.66666668,6.442407411,529.3703705,195.0370371,19.75058054,36.82623064,19.71471659,14.44444445,8.832018515,538.6296297,7.142203434,26.59162924,2.657222242,12.51011421,1279.444445,23.93440713,80.00000002,551.4294027,57.64537656
Covington,NORTH AMERICA,6.851281003,39.11061514,-84.63088116,297.606476,0.190008167,222.1917064,117.2254313,23.20675243,32.57889753,0.190008167,68.27055204,11.9997639,321.9602888,13.49600243,30.45443303,-6.378029769,12.07344902,1080.661581,36.83246293,222.1917064,929.4045757,16.93977796
Cowell,AUSTRALIA,0.02,-33.66666667,136.9166667,52.99999999,12.45777798,76.00000006,30,21.96111107,46.55338671,20.5685196,15.00000001,9.314814578,81.00000005,13.24555588,27.84888841,7.84000015,17.24240685,260.0000001,20.00888826,50.00000002,388.3302309,22.28493691
Cowra,AUSTRALIA,0.13,-33.79487179,148.6666667,170.7692308,8.848884583,159.4615385,71.38461538,22.90208993,46.63523425,20.07573172,41.46153846,13.18437826,182.3076923,16.29887207,31.18323135,2.914461466,15.82247125,648.0769231,28.26876992,131.3846154,569.0560115,16.42461879
Cozumel,NORTH AMERICA,0.25,20.56,-87,427.44,24.02517319,251.84,241,28.42691505,61.90945358,25.30358749,32,8.057414894,596.16,27.67614845,32.54409576,19.52995628,26.42926781,1445.56,13.01413948,147.28,180.9860632,52.41422546
Craig,NORTH AMERICA,0.17,40.58333333,-107.5833333,101,-6.279833317,97,43,18.14633369,38.34030151,-6.279833316,29,17.14999962,121,5.576666831,30.25699997,-14.47399998,6.15075016,432,44.73099899,97,981.9272461,12.72907543
Craiova,EUROPE,0.94,44.35549645,23.7535461,183.1489362,0.418367029,113.5957447,73.93617021,21.87314374,31.10328826,2.272115215,34.26595745,10.42378283,205.8191489,20.15714134,29.20020248,-4.312287117,11.43756262,584.0319149,33.51248843,109.1595745,874.9849444,26.30392653
Cranbourne,AUSTRALIA,4.163906,-38.00333124,145.1628292,157.4666134,9.991301405,217.7984096,81.75316705,19.26548913,46.18615251,19.26548913,46.12696016,9.422820653,236.5195176,12.01843744,26.16911223,5.775812795,14.59000729,814.6247621,20.39329964,157.4666134,375.0588699,15.79783834
Cranbrook,NORTH AMERICA,0.38,49.56359649,-115.8114035,130.7631579,-5.948920915,120.3947369,59.7631579,16.0240479,31.9462717,3.251149099,26.71052632,11.96637512,151.1052632,9.385574488,25.38826315,-12.07128961,5.272599709,470.6052632,37.45955206,88.34210528,885.4076201,26.48979046
Crateus,SOUTH AMERICA,0.13,-5.153846154,-40.70512821,129.6153846,24.8772046,36.38461536,232,27.0848842,75.84205569,26.13507623,2,10.72441013,556.0769231,25.34583385,33.08753879,18.94684586,25.86355723,794.4615385,14.14069293,8.846153848,97.48497538,118.4063633
Crato,SOUTH AMERICA,1.33,-7.187969925,-39.39223058,146.5037594,23.32619393,100.2481203,251.1503759,26.03548338,73.19883998,24.12892651,5.90225564,10.53007193,661.8120301,24.46149135,32.01824053,17.63220332,24.68259625,1090.045113,14.38603721,27.10526316,109.0509039,98.62664783
Crescent City,NORTH AMERICA,0.19,41.82894737,-124.25,92.21052632,8.826857617,873.7368421,322.9473684,15.37670818,56.42919922,15.11964773,11.05263158,8.728113526,930.8947368,9.143831554,19.91514818,4.44762501,11.98652478,1939.947368,15.46752272,76.10526316,270.7612513,73.65525416
